0.6,0.17453,0.17453,0.029854
0.6,0.17453,0.17453,0.030114
0.6,0.17453,0.17453,0.03019
0.6,0.17453,0.17453,0.030258
0.6,0.17453,0.17453,0.030289
0.6,0.17453,0.17453,0.030304
0.6,0.17453,0.17453,0.030317
0.6,0.17453,0.17453,0.030413
0.6,0.17453,0.17453,0.030418
0.6,0.17453,0.17453,0.030425
